nm,SCAN
400,5.64
401,5.66
402,5.59
403,5.56
404,5.56
405,5.61
406,5.7
407,5.7
408,5.6
409,5.58
410,5.51
411,5.6
412,5.65
413,5.62
414,5.64
415,5.61
416,5.63
417,5.59
418,5.61
419,5.58
420,5.64
421,5.57
422,5.54
423,5.48
424,5.41
425,5.39
426,5.4
427,5.39
428,5.38
429,5.45
430,5.44
431,5.42
432,5.43
433,5.4
434,5.36
435,5.36
436,5.36
437,5.31
438,5.3
439,5.34
440,5.35
441,5.35
442,5.38
443,5.35
444,5.33
445,5.31
446,5.33
447,5.35
448,5.31
449,5.31
450,5.29
451,5.27
452,5.23
453,5.23
454,5.26
455,5.25
456,5.27
457,5.25
458,5.23
459,5.22
460,5.2
461,5.21
462,5.22
463,5.22
464,5.21
465,5.22
466,5.22
467,5.23
468,5.19
469,5.15
470,5.13
471,5.14
472,5.13
473,5.13
474,5.13
475,5.13
476,5.12
477,5.11
478,5.1
479,5.08
480,5.06
481,5.06
482,5.07
483,5.07
484,5.07
485,5.08
486,5.06
487,5.06
488,5.06
489,5.05
490,5.05
491,5.06
492,5.04
493,5.01
494,5
495,4.99
496,4.99
497,4.99
498,4.98
499,4.97
500,4.97
501,4.96
502,4.96
503,4.96
504,4.96
505,4.95
506,4.95
507,4.95
508,4.96
509,4.96
510,4.97
511,4.95
512,4.94
513,4.94
514,4.92
515,4.91
516,4.92
517,4.91
518,4.9
519,4.89
520,4.88
521,4.87
522,4.86
523,4.87
524,4.89
525,4.89
526,4.9
527,4.89
528,4.88
529,4.88
530,4.87
531,4.86
532,4.87
533,4.87
534,4.85
535,4.85
536,4.85
537,4.84
538,4.84
539,4.85
540,4.83
541,4.83
542,4.82
543,4.81
544,4.81
545,4.81
546,4.8
547,4.81
548,4.81
549,4.81
550,4.81
551,4.8
552,4.8
553,4.78
554,4.77
555,4.77
556,4.76
557,4.75
558,4.74
559,4.74
560,4.74
561,4.74
562,4.74
563,4.73
564,4.74
565,4.73
566,4.74
567,4.73
568,4.73
569,4.73
570,4.73
571,4.73
572,4.71
573,4.7
574,4.69
575,4.68
576,4.69
577,4.7
578,4.69
579,4.69
580,4.69
581,4.69
582,4.69
583,4.69
584,4.67
585,4.66
586,4.65
587,4.65
588,4.65
589,4.66
590,4.65
591,4.64
592,4.63
593,4.63
594,4.63
595,4.63
596,4.64
597,4.64
598,4.63
599,4.63
600,4.62
601,4.62
602,4.61
603,4.62
604,4.62
605,4.61
606,4.6
607,4.58
608,4.58
609,4.58
610,4.59
611,4.59
612,4.59
613,4.59
614,4.58
615,4.57
616,4.57
617,4.57
618,4.56
619,4.56
620,4.56
621,4.56
622,4.56
623,4.56
624,4.56
625,4.56
626,4.56
627,4.55
628,4.54
629,4.54
630,4.54
631,4.54
632,4.54
633,4.53
634,4.53
635,4.51
636,4.52
637,4.51
638,4.51
639,4.51
640,4.5
641,4.49
642,4.48
643,4.48
644,4.49
645,4.48
646,4.48
647,4.48
648,4.47
649,4.47
650,4.47
651,4.46
652,4.45
653,4.45
654,4.45
655,4.44
656,4.45
657,4.44
658,4.43
659,4.44
660,4.42
661,4.42
662,4.42
663,4.41
664,4.42
665,4.42
666,4.41
667,4.4
668,4.39
669,4.38
670,4.38
671,4.39
672,4.4
673,4.4
674,4.4
675,4.39
676,4.38
677,4.38
678,4.37
679,4.37
680,4.36
681,4.35
682,4.36
683,4.36
684,4.36
685,4.37
686,4.36
687,4.36
688,4.35
689,4.34
690,4.34
691,4.33
692,4.32
693,4.31
694,4.31
695,4.31
696,4.33
697,4.32
698,4.32
699,4.3
700,4.29
