,wavelength,reflectance
147,488.37675350701403,0.01653714157191122
148,488.97795591182364,0.016646858745469503
149,489.57915831663325,0.01675828613321551
150,490.18036072144287,0.016871245660640955
151,490.78156312625254,0.0169855637996108
152,491.38276553106215,0.017101071707848116
153,491.98396793587176,0.01721760535047419
154,492.5851703406814,0.017335005604136883
155,493.186372745491,0.017453118344286322
156,493.7875751503006,0.01757179451616973
157,494.3887775551102,0.017690890190129413
158,494.9899799599199,0.017810266601802686
159,495.59118236472943,0.017929790177824614
160,496.1923847695391,0.018049332547651144
161,496.7935871743487,0.01816877054211407
162,497.3947895791583,0.01828798617932834
163,497.99599198396794,0.01840686663857476
164,498.59719438877755,0.018525304222773032
165,499.19839679358716,0.01864319631016795
166,499.7995991983968,0.018760445295837393
167,500.40080160320645,0.018876958523636602
