,wl,R
169,569.0,0.029929199034244413
170,570.0,0.028892787381991494
171,571.0,0.0279811267863761
172,572.0,0.027203793330101325
173,573.0,0.02656989762125449
174,574.0,0.026087950414049012
175,575.0,0.02576570999471263
176,576.0,0.025610019170002718
177,577.0,0.025626637739991083
178,578.0,0.025820076114115464
179,579.0,0.02619343603079044
180,580.0,0.026748264387313647
181,581.0,0.027484425969938435
182,582.0,0.028400000399174546
183,583.0,0.029491207887335214
184,584.0,0.030752367483064737
185,585.0,0.03217589039357013
186,586.0,0.0337523097797421
187,587.0,0.03547034717604225
188,588.0,0.0373170144576753
189,589.0,0.03927774918159855
190,590.0,0.04133658722741968
191,591.0,0.043476354144493565
192,592.0,0.04567885404663263
193,593.0,0.04792509272053852
194,594.0,0.05019551487955746
195,595.0,0.05247024795930194
196,596.0,0.05472934736561385
197,597.0,0.05695303841357397
198,598.0,0.05912195066091085
199,599.0,0.06121734090192127
200,600.0,0.06322130171014301
201,601.0,0.065116953062282
202,602.0,0.06688861520890546
203,603.0,0.06852196155004331
204,604.0,0.07000415080435606
205,605.0,0.0713239382150594
206,606.0,0.07247176590305786
207,607.0,0.07343983275635703
208,608.0,0.0742221445060039
209,609.0,0.07481454895656507
210,610.0,0.07521475156674454
211,611.0,0.07542230360371764
212,612.0,0.07543857813446346
213,613.0,0.07526673023293791
214,614.0,0.0749116413562796
215,615.0,0.07437984838326712
216,616.0,0.07367945777146084
217,617.0,0.07282004525266828
218,618.0,0.07181254150298287
219,619.0,0.07066910428771933
220,620.0,0.0694029776966176
221,621.0,0.06802833925256241
222,622.0,0.06656013589048772
223,623.0,0.065013910047936
224,624.0,0.06340561742422088
225,625.0,0.0617514382559476
226,626.0,0.06006758426968183
227,627.0,0.05837010377319637
228,628.0,0.056674687614009275
229,629.0,0.05499647895127778
230,630.0,0.05334989025357298
231,631.0,0.05174842984007343
232,632.0,0.05020453968774148
233,633.0,0.0487294516742586
234,634.0,0.04733306335837741
235,635.0,0.04602383528506579
236,636.0,0.04480871179712151
237,637.0,0.04369306682886494
238,638.0,0.04268067559326769
239,639.0,0.041773712473453864
240,640.0,0.04097277481698829
241,641.0,0.04027693173274273
242,642.0,0.03968379642608879
243,643.0,0.039189620088916875
244,644.0,0.03878940495355492
245,645.0,0.03847703376470475
246,646.0,0.03824541267805775
247,647.0,0.03808662445076539
248,648.0,0.03799208874250797
249,649.0,0.03795272639159082
250,650.0,0.03795912465829199
251,651.0,0.03800170062454832
252,652.0,0.03807086019130811
253,653.0,0.03815715040647706
254,654.0,0.03825140316444053
255,655.0,0.03834486861485951
256,656.0,0.03842933639993662
257,657.0,0.03849724429145398
258,658.0,0.038541774650973026
259,659.0,0.03855693716289784
260,660.0,0.038537637660183165
261,661.0,0.0384797329895372
262,662.0,0.0383800720077585
263,663.0,0.03823652291749938
264,664.0,0.03804798726645645
265,665.0,0.0378144010053173
266,666.0,0.03753672305869063
267,667.0,0.03721691191109799
268,668.0,0.03685789074917516
269,669.0,0.03646350173700749
270,670.0,0.03603845003803364
271,671.0,0.035588238237313115
272,672.0,0.03511909186533068
273,673.0,0.034637876782252316
274,674.0,0.03415200924098057
275,675.0,0.03366935952249011
276,676.0,0.03319815011590046
277,677.0,0.03274684949874573
278,678.0,0.032324062657223644
279,679.0,0.03193841956758177
280,680.0,0.03159846293383567
281,681.0,0.03131253494741832
282,682.0,0.031088657265666387
283,683.0,0.030934426670373456
284,684.0,0.03085691774378563
285,685.0,0.03086258942054697
286,686.0,0.030957199528054487
287,687.0,0.031145728504813088
288,688.0,0.03143231334426241
289,689.0,0.03182019264954899
290,690.0,0.032311663499092286
291,691.0,0.032908050618512666
292,692.0,0.03360968813646991
293,693.0,0.03441591397267401
