,wl,R
177,577.0,0.0022069814291938877
178,578.0,0.0022049184687975543
179,579.0,0.0021942884474643455
180,580.0,0.0021749763661754826
181,581.0,0.002146973599519332
182,582.0,0.002110378724937651
183,583.0,0.0020653969280614156
184,584.0,0.0020123380221869222
185,585.0,0.001951613136131273
186,586.0,0.001883730140328126
187,587.0,0.001809287895033794
188,588.0,0.0017289694168168218
189,589.0,0.0016435340701220283
190,590.0,0.0015538088996097988
191,591.0,0.001460679226228624
192,592.0,0.0013650786354993264
193,593.0,0.0012679784895244573
194,594.0,0.001170377097388131
195,595.0,0.001073288678640207
196,596.0,0.0009777322533628516
197,597.0,0.0008847205897233477
198,598.0,0.0007952493358250282
199,599.0,0.0007102864572115801
200,600.0,0.0006307620946586656
201,601.0,0.0005575589490363295
202,602.0,0.000491503291096344
