,wl,R
182,582.0,0.001030413956877899
183,583.0,0.001332210096187217
184,584.0,0.0016726620526863903
185,585.0,0.002049929329285094
186,586.0,0.002461754057237949
187,587.0,0.0029054697317183456
188,588.0,0.0033780171350887103
189,589.0,0.0038759673281312675
190,590.0,0.004395550083751696
191,591.0,0.0049326865883158495
192,592.0,0.005483030958650486
193,593.0,0.006042016460261325
194,594.0,0.0066049059343183236
195,595.0,0.007166845745053147
196,596.0,0.007722922304328479
197,597.0,0.008268220192776706
198,598.0,0.008797880884388213
199,599.0,0.0093071610920899
200,600.0,0.00979148978351401
201,601.0,0.010246522966210626
202,602.0,0.01066819540704876
203,603.0,0.011052768527856313
204,604.0,0.011396873806838476
205,605.0,0.011697551108657467
206,606.0,0.011952281463152015
207,607.0,0.012159013911318486
