714.0319	1.4641948	0.0046079564	
718.1531	1.4641442	0.004596818	
722.322	1.4640946	0.0045857057	
726.5397	1.4640458	0.0045746206	
730.8069	1.4639978	0.004563562	
735.12445	1.4639506	0.0045525306	
739.4934	1.4639043	0.0045415256	
743.91455	1.4638588	0.004530547	
748.389	1.4638141	0.0045195953	
752.9175	1.4637702	0.00450867	
757.5011	1.463727	0.004497771	
762.14087	1.4636847	0.0044868984	
766.8378	1.4636431	0.0044760522	
771.5931	1.4636022	0.004465232	
776.4077	1.4635621	0.004454438	
781.2827	1.4635228	0.00444367	
786.21936	1.4634842	0.0044329287	
791.21875	1.4634463	0.004422213	
796.28217	1.4634091	0.0044115228	
801.4109	1.4633726	0.0044008587	
806.606	1.4633368	0.00439022	
811.8689	1.4633017	0.0043796077	
817.201	1.4632672	0.004369021	
822.6035	1.4632335	0.0043584597	
828.078	1.4632003	0.0043479237	
833.62585	1.4631678	0.0043374132	
839.2484	1.463136	0.0043269284	
844.94745	1.4631048	0.0043164687	
850.7244	1.4630742	0.0043060347	
856.58093	1.4630443	0.0042956253	
862.5187	1.463015	0.0042852415	
868.5392	1.4629861	0.004274883	
874.6444	1.462958	0.004264549	
880.83606	1.4629304	0.00425424	
887.116	1.4629034	0.004243956	
893.48615	1.4628769	0.004233697	
