,555
0,1885.812830830282
1,9.327967301797834
2,49.82496377499265
3,20.265947924574252
4,43.57472985864838
5,9.35046954527077
6,1.4439336689303495
7,0.00017711609371295336
8,1.9646658332492364
9,0.8133496629440781
10,1.7160688168436269
11,0.5633024589218903
