,605
0,1846.5221990800742
1,11.48215556493663
2,52.73939755613238
3,20.863605146647824
4,42.66953647644111
5,11.979712325182945
6,1.464022401448854
7,0.00023683621560406496
8,2.0194682131129635
9,0.4214834209532677
10,1.7531798212818444
11,0.24173296599153396
