,435
0,1654.5582219196492
1,9.244143020633564
2,41.10842964667735
3,24.802561631052356
4,41.10628965393566
5,8.796407388814854
6,1.4944572170029535
7,0.0001061480328083161
8,2.0084979081234295
9,0.5520679226566952
10,1.8264682754693549
11,0.5854429812670743
