,685
0,1897.0961780588239
1,9.785026092029433
2,52.03037650857071
3,20.784802044239125
4,50.63101049875298
5,11.278214974189629
6,1.4162559029874464
7,0.0007034420333571314
8,2.32757620608629
9,0.7678673146336835
10,1.7220248923965191
11,0.5462589421628541
