,525
0,1887.9245687222183
1,10.118587189144128
2,43.573292845713205
3,22.94318677908253
4,47.27857243014986
5,9.531313602626327
6,1.436736860038438
7,0.0007712612911974106
8,1.9740088227546104
9,0.3534304890047397
10,1.8560479174241276
11,0.3150313671766694
