,565
0,1828.7054157252308
1,9.69286859949753
2,47.90734307762948
3,24.139350946626582
4,45.65003165745162
5,8.860372686713543
6,1.5097981088186752
7,0.0008831715781797005
8,2.05654845887282
9,0.4036032226902123
10,1.7046828355536465
11,0.25942788239188974
