,465
0,1747.0792943957663
1,10.779749126031591
2,51.36162318665166
3,23.756257643862636
4,53.844624843596385
5,11.400238639005513
6,1.4343598581965027
7,0.00048270187232441007
8,2.0411621537056406
9,0.7062733477800218
10,1.8529403596589005
11,0.7141440781592244
