,635
0,1641.096124957633
1,8.498918381633322
2,52.21527513353507
3,20.24487123280152
4,53.805588790818724
5,10.351622540305533
6,1.4072253979571778
7,0.0008966123977707661
8,2.1688996804223453
9,0.5221324896524333
10,1.817946893473407
11,0.25687332740602775
