,485
0,1723.0882777147092
1,8.585546565125451
2,40.704011940810204
3,25.374190615316376
4,45.088486214262474
5,10.567089186177778
6,1.4929464206014438
7,0.0004688229180027743
8,2.186199017618633
9,0.89747454200235
10,1.7617404013244835
11,0.7394783449509807
