,675
0,1859.0108906056485
1,11.352284661273185
2,46.31848616832126
3,21.41288127806801
4,47.36493046633338
5,9.598024068985278
6,1.4373448570877423
7,0.0007742254296617794
8,2.6349060311759382
9,0.4008995263985134
10,1.8332667884024718
11,0.39817021243065803
