,475
0,1641.1362692911496
1,8.553843757829718
2,50.2955127025145
3,23.42019171816756
4,59.76818195121467
5,10.954710260856588
6,1.4592318836145306
7,0.00020573033124662908
8,2.1194915069300766
9,0.5740195321419885
10,1.8859532829205452
11,0.6692690435944013
