,575
0,1870.058319460187
1,10.449425671060474
2,51.516063030819275
3,23.91293276741499
4,44.68836029194967
5,9.284100113353954
6,1.4201217708118496
7,0.000602137273218098
8,2.1637688626184177
9,0.7039273584225505
10,1.8194074278944745
11,0.575963646420572
