,535
0,1724.97821403747
1,8.843650644582377
2,41.51956324202519
3,20.8804216396788
4,55.602861854679716
5,9.089889814286959
6,1.4292065488279486
7,0.0002770377132150327
8,2.121030350927568
9,0.7429731702248277
10,1.7649665350880164
11,0.6791548632677229
