,625
0,1816.6331919609497
1,11.049580286062543
2,45.74307520331133
3,25.74011852662455
4,54.18410164349948
5,10.905461267176648
6,1.4121208076470837
7,0.0006574389333427534
8,2.0021538992362293
9,0.176657276764777
10,1.8165777986442215
11,0.05225246766568416
