,545
0,1911.0434688524867
1,9.320281602242485
2,55.61572788894506
3,23.13816147837918
4,58.823269080519594
5,8.286484000663505
6,1.4358610270040808
7,0.0003073689661402669
8,1.9283695958421223
9,0.27728351622279657
10,1.8688033994885196
11,0.25092951103043876
